,SKUDesc,SubChanel,SKULabel,ProvinceCode,GroupChannel,model_prediction,SubChannelDesc,Start_date,Pred_Rank,Profitablity_Rank,Normalize_Profitablity,Normalize_Pred_rank,Composite_Rank,Final_Rank,Brand,Is_Top_Brand
0,milo_uht_180ml,103,PC185,1,TT,85.2626536593696,05.Milk shop,2023-12-01,1,1,-2.37668858890866,-1.7013926184468,-1.76892221549299,1,milo,yes
1,milo_uht_115ml,103,PC184,1,TT,67.4188747815127,05.Milk shop,2023-12-01,2,1,-2.37668858890866,-1.63952379595783,-1.71324027525291,2,milo,yes
2,milo_uhtlesssugar_180ml,103,PC191,1,TT,61.7586412212765,05.Milk shop,2023-12-01,3,1,-2.37668858890866,-1.57765497346885,-1.65755833501283,3,milo,yes
3,milo_reg_jar_400g,103,PC178,1,TT,33.9742017524951,05.Milk shop,2023-12-01,4,1,-2.37668858890866,-1.51578615097988,-1.60187639477276,4,milo,yes
4,milo_3in1_sic,103,PC175,1,TT,7.18778928589413,05.Milk shop,2023-12-01,9,1,-2.37668858890866,-1.206442038535,-1.32346669357237,5,milo,yes
5,nangum_rtd_grow_110ml,103,PC195,1,TT,14.2072310303636,05.Milk shop,2023-12-01,5,2,0.420753482246988,-1.4539173284909,-1.26645024741711,6,,no
6,nanoptipro_s2_400g,103,PC216,1,TT,4.77151379941343,05.Milk shop,2023-12-01,11,1,-2.37668858890866,-1.08270439355706,-1.21210281309222,7,,no
7,nestleyoguyogurt_stick,103,PC285,1,TT,13.2006586640811,05.Milk shop,2023-12-01,6,2,0.420753482246988,-1.39204850600193,-1.21076830717704,8,,no
8,milo_rtdsigactivgo_210ml,103,PC180,1,TT,7.59340976364697,05.Milk shop,2023-12-01,7,2,0.420753482246988,-1.33017968351295,-1.15508636693696,9,milo,yes
9,nestleyoguyogurt_stick_strw,103,PC287,1,TT,7.28222099071787,05.Milk shop,2023-12-01,8,2,0.420753482246988,-1.26831086102398,-1.09940442669688,10,,no
10,nesvita_bib20,103,PC288,1,TT,5.17670482827277,05.Milk shop,2023-12-01,10,2,0.420753482246988,-1.14457321604603,-0.988040546216728,11,,no
11,nanoptipro_s2_900g,103,PC217,1,TT,3.2725497070644,05.Milk shop,2023-12-01,16,1,-2.37668858890866,-0.773360281112183,-0.93369311189183,12,,no
12,nanoptipro_p3_850g,103,PC210,1,TT,4.64767241739082,05.Milk shop,2023-12-01,12,2,0.420753482246988,-1.02083557106808,-0.876676665736574,13,,no
13,al110_400g,103,PC3,1,TT,4.08962588061751,05.Milk shop,2023-12-01,13,2,0.420753482246988,-0.958966748579106,-0.820994725496497,14,,no
14,milo_rtdtin_240ml,103,PC183,1,TT,2.23992035838726,05.Milk shop,2023-12-01,19,1,-2.37668858890866,-0.587753813645259,-0.766647291171599,15,milo,yes
15,nanoptipro_p1_800g,103,PC206,1,TT,3.99641689762645,05.Milk shop,2023-12-01,14,2,0.420753482246988,-0.897097926090132,-0.76531278525642,16,,no
16,milo_uhtlesssugar_115ml,103,PC190,1,TT,3.48945333529095,05.Milk shop,2023-12-01,15,2,0.420753482246988,-0.835229103601157,-0.709630845016343,17,milo,yes
17,nestleyoguyogurt_stick_org,103,PC286,1,TT,2.98364778299752,05.Milk shop,2023-12-01,17,2,0.420753482246988,-0.711491458623208,-0.598266964536188,18,,no
18,nangum_rtd_hmo_115ml,103,PC197,1,TT,2.53821307764694,05.Milk shop,2023-12-01,18,2,0.420753482246988,-0.649622636134233,-0.542585024296111,19,,no
19,naninfinipro_s1_800g,103,PC201,1,TT,2.17402720159639,05.Milk shop,2023-12-01,20,2,0.420753482246988,-0.525884991156284,-0.431221143815957,20,,no
20,nangum_rtd_grow_180ml,103,PC196,1,TT,1.97841726618705,05.Milk shop,2023-12-01,21,2,0.420753482246988,-0.46401616866731,-0.37553920357588,21,,no
21,cerelac_vegypumpkin,103,PC15,1,TT,1.88734030197445,05.Milk shop,2023-12-01,22,2,0.420753482246988,-0.402147346178335,-0.319857263335803,22,,no
22,nanoptipro_p4_850g,103,PC212,1,TT,1.88553563668817,05.Milk shop,2023-12-01,23,2,0.420753482246988,-0.34027852368936,-0.264175323095726,23,,no
23,nesvita_lesssugar_bib16,103,PC289,1,TT,1.62920758283884,05.Milk shop,2023-12-01,24,2,0.420753482246988,-0.278409701200386,-0.208493382855648,24,,no
24,nansupreme_s2_800g,103,PC232,1,TT,1.24430936697271,05.Milk shop,2023-12-01,30,1,-2.37668858890866,0.092803233733462,-0.154145948530751,25,,no
25,naninfinipro_s2_800g,103,PC202,1,TT,1.62658194612193,05.Milk shop,2023-12-01,25,2,0.420753482246988,-0.216540878711411,-0.152811442615571,26,,no
26,nestleyoguyogurt_115ml,103,PC284,1,TT,1.60927287062235,05.Milk shop,2023-12-01,26,2,0.420753482246988,-0.154672056222437,-0.097129502375494,27,,no
27,nanoptipro_p1_400g,103,PC204,1,TT,1.41519119450664,05.Milk shop,2023-12-01,27,2,0.420753482246988,-0.092803233733462,-0.041447562135417,28,,no
28,milo_uhtbreakfast_180ml,103,PC188,1,TT,1.26949535262301,05.Milk shop,2023-12-01,28,2,0.420753482246988,-0.030934411244487,0.01423437810466,29,milo,yes
29,prenan_380g,103,PC295,1,TT,1.25257509092296,05.Milk shop,2023-12-01,29,2,0.420753482246988,0.030934411244487,0.069916318344737,30,,no
30,cerelac_brownrice,103,PC8,1,TT,1.07009333909815,05.Milk shop,2023-12-01,31,2,0.420753482246988,0.154672056222437,0.181280198824892,31,,no
31,milo_3in1_poly10,103,PC174,1,TT,0.904531848973376,05.Milk shop,2023-12-01,32,2,0.420753482246988,0.216540878711411,0.236962139064969,32,milo,yes
32,nan_s1_opti400g,103,PC192,1,TT,0.88800040107287,05.Milk shop,2023-12-01,33,2,0.420753482246988,0.278409701200386,0.292644079305046,33,,no
33,nangum_rtd_hmo_180ml,103,PC198,1,TT,0.850340136054422,05.Milk shop,2023-12-01,34,2,0.420753482246988,0.34027852368936,0.348326019545123,34,,no
34,naninfinipro_s3_800g,103,PC203,1,TT,0.724675733865462,05.Milk shop,2023-12-01,35,2,0.420753482246988,0.402147346178335,0.4040079597852,35,,no
35,nansupreme_s3_800g,103,PC233,1,TT,0.688568110170898,05.Milk shop,2023-12-01,36,2,0.420753482246988,0.46401616866731,0.459689900025277,36,,no
36,gerberpuffs_orangebanana,103,PC65,1,TT,0.544819618757549,05.Milk shop,2023-12-01,37,2,0.420753482246988,0.525884991156284,0.515371840265355,37,,no
37,cerelac_chickencarrot,103,PC9,1,TT,0.539179531524199,05.Milk shop,2023-12-01,38,2,0.420753482246988,0.587753813645259,0.571053780505432,38,,no
38,nansupreme_s1_400g,103,PC228,1,TT,0.519992169529682,05.Milk shop,2023-12-01,39,2,0.420753482246988,0.649622636134233,0.626735720745509,39,,no
39,milo_reg_bib_285g,103,PC177,1,TT,0.362337866932731,05.Milk shop,2023-12-01,45,1,-2.37668858890866,1.02083557106808,0.681083155070407,40,milo,yes
40,cerelac_nutriban_strawberry,103,PC12,1,TT,0.364963503649635,05.Milk shop,2023-12-01,40,2,0.420753482246988,0.711491458623208,0.682417660985586,41,,no
41,cerelac_nutriban_orange,103,PC11,1,TT,0.364963503649635,05.Milk shop,2023-12-01,41,2,0.420753482246988,0.773360281112183,0.738099601225663,42,,no
42,nansupreme_s1_800g,103,PC230,1,TT,0.340136054421769,05.Milk shop,2023-12-01,47,1,-2.37668858890866,1.14457321604603,0.792447035550561,43,,no
43,gerberpuffs_bananaapple,103,PC63,1,TT,0.364963503649635,05.Milk shop,2023-12-01,42,2,0.420753482246988,0.835229103601157,0.79378154146574,44,,no
44,milo_rtdsigdynamind_200ml,103,PC182,1,TT,0.362337866932731,05.Milk shop,2023-12-01,43,2,0.420753482246988,0.897097926090132,0.849463481705818,45,milo,yes
45,cerelac_fishvegy,103,PC10,1,TT,0.362337866932731,05.Milk shop,2023-12-01,44,2,0.420753482246988,0.958966748579106,0.905145421945895,46,,no
46,gerberpuffs_strawapple,103,PC67,1,TT,0.362337866932731,05.Milk shop,2023-12-01,46,2,0.420753482246988,1.08270439355706,1.01650930242605,47,,no
47,nanoptipro_s1_900g,103,PC215,1,TT,0.174216027874565,05.Milk shop,2023-12-01,52,1,-2.37668858890866,1.4539173284909,1.07085673675095,48,,no
48,cerelac_wheatmilk,103,PC16,1,TT,0.182481751824818,05.Milk shop,2023-12-01,48,2,0.420753482246988,1.206442038535,1.1278731829062,49,,no
49,gerberricecracker_blueberryapplebeet,103,PC71,1,TT,0.182481751824818,05.Milk shop,2023-12-01,49,2,0.420753482246988,1.26831086102398,1.18355512314628,50,,no
50,gerberricecracker_blueberryapplebeet,103,PC72,1,TT,0.182481751824818,05.Milk shop,2023-12-01,50,2,0.420753482246988,1.33017968351295,1.23923706338636,51,,no
51,nanoptipro_p2_800g,103,PC208,1,TT,0.179856115107914,05.Milk shop,2023-12-01,51,2,0.420753482246988,1.39204850600193,1.29491900362643,52,,no
52,milo_rtdsigbreakfast_200ml,103,PC181,1,TT,0.170068027210884,05.Milk shop,2023-12-01,53,2,0.420753482246988,1.51578615097988,1.40628288410659,53,milo,yes
53,gerberricecracker_bananapeach,103,PC70,1,TT,0.170068027210884,05.Milk shop,2023-12-01,54,2,0.420753482246988,1.57765497346885,1.46196482434667,54,,no
54,prenan_400g,103,PC296,1,TT,0.170068027210884,05.Milk shop,2023-12-01,55,2,0.420753482246988,1.63952379595783,1.51764676458674,55,,no
55,gerberricecracker_bananapeach,103,PC69,1,TT,0.170068027210884,05.Milk shop,2023-12-01,56,2,0.420753482246988,1.7013926184468,1.57332870482682,56,,no
56,milo_uht_180ml,109,PC185,1,OOH,49.5650975273186,Street Beverage,2023-12-01,1,1,-2.37668858890866,-1.70940864689457,-1.77613664109598,1,milo,yes
57,milo_uht_115ml,109,PC184,1,OOH,22.0245973504115,Street Beverage,2023-12-01,2,1,-2.37668858890866,-1.66382441631071,-1.73511083357051,2,milo,yes
58,milo_uhtlesssugar_180ml,109,PC191,1,OOH,11.8597460437678,Street Beverage,2023-12-01,3,1,-2.37668858890866,-1.61824018572686,-1.69408502604504,3,milo,yes
59,milo_3in1_sic,109,PC175,1,OOH,7.18778928589413,Street Beverage,2023-12-01,5,1,-2.37668858890866,-1.52707172455915,-1.6120334109941,4,milo,yes
60,milo_rtdtin_240ml,109,PC183,1,OOH,5.06006524333227,Street Beverage,2023-12-01,6,1,-2.37668858890866,-1.48148749397529,-1.57100760346863,5,milo,yes
61,maggi_l_soyacondensed_700ml,109,PC155,1,OOH,3.56095942782379,Street Beverage,2023-12-01,8,1,-2.37668858890866,-1.39031903280758,-1.48895598841769,6,maggi,yes
62,milo_uht_block 8,109,PC186,1,OOH,9.25903074794162,Street Beverage,2023-12-01,4,2,0.420753482246988,-1.572655955143,-1.373315011404,7,milo,yes
63,maggi_l_oyster_820g,109,PC146,1,OOH,1.28085795224605,Street Beverage,2023-12-01,12,1,-2.37668858890866,-1.20798211047216,-1.32485275831581,8,maggi,yes
64,milo_rtdsigactivgo_210ml,109,PC180,1,OOH,3.98864468318962,Street Beverage,2023-12-01,7,2,0.420753482246988,-1.43590326339144,-1.2502375888276,9,milo,yes
65,nestea_800g_np,109,PC272,1,OOH,1.52221166182856,Street Beverage,2023-12-01,9,2,0.420753482246988,-1.34473480222373,-1.16818597377666,10,,no
66,milo_reg_pouch1kg,109,PC179,1,OOH,1.45591896300112,Street Beverage,2023-12-01,10,2,0.420753482246988,-1.29915057163987,-1.12716016625119,11,milo,yes
67,maggi_l_oyster_1200g,109,PC141,1,OOH,0.708215297450425,Street Beverage,2023-12-01,17,1,-2.37668858890866,-0.980060957552886,-1.11972372068846,12,maggi,yes
68,ncf_rtd_180ml_espresso,109,PC265,1,OOH,1.41643059490085,Street Beverage,2023-12-01,11,2,0.420753482246988,-1.25356634105602,-1.08613435872572,13,ncf,yes
69,nestea_lemon_sib,109,PC275,1,OOH,0.576444329985407,Street Beverage,2023-12-01,18,1,-2.37668858890866,-0.934476726969031,-1.07869791316299,14,,no
70,milo_reg_bib_285g,109,PC177,1,OOH,0.576444329985407,Street Beverage,2023-12-01,19,1,-2.37668858890866,-0.888892496385176,-1.03767210563752,15,milo,yes
71,maggi_b_chicken_2kg,109,PC124,1,OOH,1.27842978551194,Street Beverage,2023-12-01,13,2,0.420753482246988,-1.16239787988831,-1.00408274367478,16,maggi,yes
72,ncf_3in1_regsib20,109,PC240,1,OOH,0.569000404694456,Street Beverage,2023-12-01,20,1,-2.37668858890866,-0.843308265801321,-0.996646298112055,17,ncf,yes
73,ncf_rtd_180ml_cfsd,109,PC263,1,OOH,0.869602540990643,Street Beverage,2023-12-01,14,2,0.420753482246988,-1.11681364930445,-0.963056936149308,18,ncf,yes
74,ncf_rtd_180ml_latte,109,PC266,1,OOH,0.84985835694051,Street Beverage,2023-12-01,15,2,0.420753482246988,-1.0712294187206,-0.922031128623838,19,ncf,yes
75,ncf_3in1_strsib20,109,PC244,1,OOH,0.437229437229437,Street Beverage,2023-12-01,22,1,-2.37668858890866,-0.752139804633611,-0.914594683061116,20,ncf,yes
76,coffeemate_bib_450g,109,PC22,1,OOH,0.74027237472902,Street Beverage,2023-12-01,16,2,0.420753482246988,-1.02564518813674,-0.881005321098369,21,,no
77,maggi_l_oyster_350g,109,PC144,1,OOH,0.426143261837313,Street Beverage,2023-12-01,26,1,-2.37668858890866,-0.56980288229819,-0.750491452959237,22,maggi,yes
78,ncf_redcup_jar200g,109,PC261,1,OOH,0.567786321327398,Street Beverage,2023-12-01,21,2,0.420753482246988,-0.797724035217466,-0.67587628347102,23,ncf,yes
79,milo_3in1_600g_np,109,PC173,1,OOH,0.437229437229437,Street Beverage,2023-12-01,23,2,0.420753482246988,-0.706555574049755,-0.593824668420081,24,milo,yes
80,ncf_rtd_180ml_cfv,109,PC264,1,OOH,0.434801270495322,Street Beverage,2023-12-01,24,2,0.420753482246988,-0.6609713434659,-0.552798860894611,25,ncf,yes
81,ncf_cfv_sib15,109,PC249,1,OOH,0.294372294372294,Street Beverage,2023-12-01,31,1,-2.37668858890866,-0.341881729378914,-0.545362415331889,26,ncf,yes
82,cpw_milo_300g,109,PC52,1,OOH,0.434801270495322,Street Beverage,2023-12-01,25,2,0.420753482246988,-0.615387112882045,-0.511773053369142,27,,no
83,milo_3in1_poly10,109,PC174,1,OOH,0.294372294372294,Street Beverage,2023-12-01,27,2,0.420753482246988,-0.524218651714335,-0.429721438318202,28,milo,yes
84,ncf_gold_blend,109,PC257,1,OOH,0.294372294372294,Street Beverage,2023-12-01,28,2,0.420753482246988,-0.478634421130479,-0.388695630792733,29,ncf,yes
85,cpw_milo_330g,109,PC53,1,OOH,0.294372294372294,Street Beverage,2023-12-01,29,2,0.420753482246988,-0.433050190546624,-0.347669823267263,30,,no
86,nestleyoguyogurt_stick_org,109,PC286,1,OOH,0.294372294372294,Street Beverage,2023-12-01,30,2,0.420753482246988,-0.387465959962769,-0.306644015741793,31,,no
87,milo_uht_non-shrinkwrap,109,PC187,1,OOH,0.294372294372294,Street Beverage,2023-12-01,32,2,0.420753482246988,-0.296297498795059,-0.224592400690854,32,milo,yes
88,ncf_3in1_strpoly46,109,PC242,1,OOH,0.294372294372294,Street Beverage,2023-12-01,39,1,-2.37668858890866,0.022792115291928,-0.217155955128131,33,ncf,yes
89,maggi_b_chicken_1kg,109,PC123,1,OOH,0.294372294372294,Street Beverage,2023-12-01,33,2,0.420753482246988,-0.250713268211203,-0.183566593165384,34,maggi,yes
90,cpw_kokokrunch_330g,109,PC41,1,OOH,0.294372294372294,Street Beverage,2023-12-01,34,2,0.420753482246988,-0.205129037627348,-0.142540785639915,35,,no
91,milo_uhtlesssugar_115ml,109,PC190,1,OOH,0.294372294372294,Street Beverage,2023-12-01,35,2,0.420753482246988,-0.159544807043493,-0.101514978114445,36,milo,yes
92,cpw_kokokrunch_300g,109,PC40,1,OOH,0.294372294372294,Street Beverage,2023-12-01,36,2,0.420753482246988,-0.113960576459638,-0.060489170588975,37,,no
93,maggi_l_soya_1800ml,109,PC147,1,OOH,0.294372294372294,Street Beverage,2023-12-01,37,2,0.420753482246988,-0.068376345875783,-0.019463363063506,38,maggi,yes
94,maggi_b_limepowder,109,PC126,1,OOH,0.294372294372294,Street Beverage,2023-12-01,38,2,0.420753482246988,-0.022792115291928,0.021562444461964,39,maggi,yes
95,nestea_lychee_np,109,PC276,1,OOH,0.293158211005236,Street Beverage,2023-12-01,40,2,0.420753482246988,0.068376345875783,0.103614059512903,40,,no
96,nestea_brownsugar_np,109,PC274,1,OOH,0.293158211005236,Street Beverage,2023-12-01,41,2,0.420753482246988,0.113960576459638,0.144639867038373,41,,no
97,maggi_b_pork_2kg,109,PC132,1,OOH,0.293158211005236,Street Beverage,2023-12-01,42,2,0.420753482246988,0.159544807043493,0.185665674563843,42,maggi,yes
98,nestleyoguyogurt_stick,109,PC285,1,OOH,0.284500202347228,Street Beverage,2023-12-01,43,2,0.420753482246988,0.205129037627348,0.226691482089312,43,,no
99,nestea_berryhibiscus,109,PC273,1,OOH,0.284500202347228,Street Beverage,2023-12-01,44,2,0.420753482246988,0.250713268211203,0.267717289614782,44,,no
100,milo_reg_jar_400g,109,PC178,1,OOH,0.284500202347228,Street Beverage,2023-12-01,51,1,-2.37668858890866,0.56980288229819,0.275153735177505,45,milo,yes
101,nestea_lycheejasmine_sib,109,PC277,1,OOH,0.284500202347228,Street Beverage,2023-12-01,45,2,0.420753482246988,0.296297498795059,0.308743097140252,46,,no
102,ncf_suada_poly25,109,PC268,1,OOH,0.284500202347228,Street Beverage,2023-12-01,46,2,0.420753482246988,0.341881729378914,0.349768904665721,47,ncf,yes
103,nestea_tropicaltea_np,109,PC280,1,OOH,0.284500202347228,Street Beverage,2023-12-01,47,2,0.420753482246988,0.387465959962769,0.390794712191191,48,,no
104,ncf_cfv_250g_np,109,PC246,1,OOH,0.284500202347228,Street Beverage,2023-12-01,48,2,0.420753482246988,0.433050190546624,0.431820519716661,49,ncf,yes
105,nestea_milktea_sib,109,PC278,1,OOH,0.284500202347228,Street Beverage,2023-12-01,49,2,0.420753482246988,0.478634421130479,0.47284632724213,50,,no
106,maggi_l_soyadipping_200ml,109,PC156,1,OOH,0.284500202347228,Street Beverage,2023-12-01,50,2,0.420753482246988,0.524218651714335,0.5138721347676,51,maggi,yes
107,ncf_redcup_50x2_np,109,PC260,1,OOH,0.284500202347228,Street Beverage,2023-12-01,52,2,0.420753482246988,0.615387112882045,0.595923749818539,52,ncf,yes
108,maggi_l_soyacondensed_1800ml,109,PC153,1,OOH,0.284500202347228,Street Beverage,2023-12-01,53,2,0.420753482246988,0.6609713434659,0.636949557344009,53,maggi,yes
109,milo_rtdsigbreakfast_200ml,109,PC181,1,OOH,0.284500202347228,Street Beverage,2023-12-01,54,2,0.420753482246988,0.706555574049755,0.677975364869479,54,milo,yes
110,ncf_3in1_richsib12,109,PC241,1,OOH,0.284500202347228,Street Beverage,2023-12-01,55,2,0.420753482246988,0.752139804633611,0.719001172394948,55,ncf,yes
111,milo_reg_600g_np,109,PC176,1,OOH,0.284500202347228,Street Beverage,2023-12-01,56,2,0.420753482246988,0.797724035217466,0.760026979920418,56,milo,yes
112,cpw_cornflakes_275g,109,PC24,1,OOH,0.284500202347228,Street Beverage,2023-12-01,57,2,0.420753482246988,0.843308265801321,0.801052787445888,57,,no
113,coffeemate_3g_np,109,PC21,1,OOH,0.284500202347228,Street Beverage,2023-12-01,58,2,0.420753482246988,0.888892496385176,0.842078594971357,58,,no
114,maggi_l_oyster_530g,109,PC145,1,OOH,0.284500202347228,Street Beverage,2023-12-01,65,1,-2.37668858890866,1.20798211047216,0.84951504053408,59,maggi,yes
115,chocolate_1kg,109,PC17,1,OOH,0.284500202347228,Street Beverage,2023-12-01,59,2,0.420753482246988,0.934476726969031,0.883104402496827,60,,no
116,milo nuggets 25g,109,PC171,1,OOH,0.284500202347228,Street Beverage,2023-12-01,60,2,0.420753482246988,0.980060957552886,0.924130210022297,61,,no
117,nestleyoguyogurt_stick_strw,109,PC287,1,OOH,0.284500202347228,Street Beverage,2023-12-01,61,2,0.420753482246988,1.02564518813674,0.965156017547766,62,,no
118,ncf_suada_600g_np,109,PC267,1,OOH,0.284500202347228,Street Beverage,2023-12-01,62,2,0.420753482246988,1.0712294187206,1.00618182507324,63,ncf,yes
119,nestleyoguyogurt_115ml,109,PC284,1,OOH,0.284500202347228,Street Beverage,2023-12-01,63,2,0.420753482246988,1.11681364930445,1.04720763259871,64,,no
120,cpw_milopouch_15g,109,PC59,1,OOH,0.284500202347228,Street Beverage,2023-12-01,64,2,0.420753482246988,1.16239787988831,1.08823344012418,65,,no
121,kitkat red 2f pack 12,109,PC114,1,OOH,0.284500202347228,Street Beverage,2023-12-01,66,2,0.420753482246988,1.25356634105602,1.17028505517511,66,,no
122,maggi_l_soyacondensed_300ml,109,PC154,1,OOH,0.284500202347228,Street Beverage,2023-12-01,73,1,-2.37668858890866,1.572655955143,1.17772150073784,67,maggi,yes
123,milo_uhtbreakfast_180ml,109,PC188,1,OOH,0.284500202347228,Street Beverage,2023-12-01,67,2,0.420753482246988,1.29915057163987,1.21131086270058,68,milo,yes
124,maggi_l_oyster_150g,109,PC142,1,OOH,0.284500202347228,Street Beverage,2023-12-01,74,1,-2.37668858890866,1.61824018572686,1.21874730826331,69,maggi,yes
125,sjora_mangopeach,109,PC303,1,OOH,0.284500202347228,Street Beverage,2023-12-01,68,2,0.420753482246988,1.34473480222373,1.25233667022605,70,,no
126,nestlehotcocoa_richmilk,109,PC283,1,OOH,0.284500202347228,Street Beverage,2023-12-01,69,2,0.420753482246988,1.39031903280758,1.29336247775152,71,,no
127,milo_rtdsigdynamind_200ml,109,PC182,1,OOH,0.284500202347228,Street Beverage,2023-12-01,70,2,0.420753482246988,1.43590326339144,1.33438828527699,72,milo,yes
128,cpw_honeystar_300g,109,PC36,1,OOH,0.284500202347228,Street Beverage,2023-12-01,71,2,0.420753482246988,1.48148749397529,1.37541409280246,73,,no
129,maggi_l_soya_galicchili,109,PC151,1,OOH,0.284500202347228,Street Beverage,2023-12-01,72,2,0.420753482246988,1.52707172455915,1.41643990032793,74,maggi,yes
130,carnationevaporatedmilk_405g,109,PC7,1,OOH,0.284500202347228,Street Beverage,2023-12-01,75,2,0.420753482246988,1.66382441631071,1.53951732290434,75,,no
131,cpw_fitnessefruit_450g,109,PC28,1,OOH,0.284500202347228,Street Beverage,2023-12-01,76,2,0.420753482246988,1.70940864689457,1.58054313042981,76,,no
132,maggi_l_oyster_1200g,111,PC141,1,OOH,35.0977831027247,FSR,2023-12-01,1,1,-2.37668858890866,-1.71179220647237,-1.778281844716,1,maggi,yes
133,milo_uht_180ml,111,PC185,1,OOH,23.1469053254116,FSR,2023-12-01,2,1,-2.37668858890866,-1.67103524917541,-1.74160058314873,2,milo,yes
134,milo_uht_115ml,111,PC184,1,OOH,22.0910827653051,FSR,2023-12-01,3,1,-2.37668858890866,-1.63027829187844,-1.70491932158147,3,milo,yes
135,maggi_l_oyster_820g,111,PC146,1,OOH,20.0491782516546,FSR,2023-12-01,4,1,-2.37668858890866,-1.58952133458148,-1.6682380600142,4,maggi,yes
136,maggi_l_soyacondensed_700ml,111,PC155,1,OOH,15.7520018385507,FSR,2023-12-01,5,1,-2.37668858890866,-1.54876437728452,-1.63155679844694,5,maggi,yes
137,milo_uhtlesssugar_180ml,111,PC191,1,OOH,11.6049193386735,FSR,2023-12-01,7,1,-2.37668858890866,-1.4672504626906,-1.55819427531241,6,milo,yes
138,maggi_l_oyster_350g,111,PC144,1,OOH,7.32656805501279,FSR,2023-12-01,9,1,-2.37668858890866,-1.38573654809668,-1.48483175217788,7,maggi,yes
139,milo_3in1_sic,111,PC175,1,OOH,7.11475866002795,FSR,2023-12-01,11,1,-2.37668858890866,-1.30422263350276,-1.41146922904335,8,milo,yes
140,maggi_b_chicken_2kg,111,PC124,1,OOH,15.5312862172956,FSR,2023-12-01,6,2,0.420753482246988,-1.50800741998756,-1.31513132976411,9,maggi,yes
141,milo_uhtlesssugar_115ml,111,PC190,1,OOH,7.68512767340073,FSR,2023-12-01,8,2,0.420753482246988,-1.42649350539364,-1.24176880662958,10,milo,yes
142,maggi_l_oyster_150g,111,PC142,1,OOH,1.96605916712272,FSR,2023-12-01,16,1,-2.37668858890866,-1.10043784701795,-1.22806292120702,11,maggi,yes
143,nestea_800g_np,111,PC272,1,OOH,7.2232231872531,FSR,2023-12-01,10,2,0.420753482246988,-1.34497959079972,-1.16840628349505,12,,no
144,maggi_l_soyacondensed_300ml,111,PC154,1,OOH,1.33111387609151,FSR,2023-12-01,19,1,-2.37668858890866,-0.978166975127067,-1.11801913650523,13,maggi,yes
145,carnationevaporatedmilk_405g,111,PC7,1,OOH,5.14454634688142,FSR,2023-12-01,12,2,0.420753482246988,-1.26346567620579,-1.09504376036052,14,,no
146,maggi_l_soyacondensed_1800ml,111,PC153,1,OOH,4.20747984237319,FSR,2023-12-01,13,2,0.420753482246988,-1.22270871890883,-1.05836249879325,15,maggi,yes
147,maggi_l_soya_1800ml,111,PC147,1,OOH,4.16469793616757,FSR,2023-12-01,14,2,0.420753482246988,-1.18195176161187,-1.02168123722599,16,maggi,yes
148,coffeemate_bib_450g,111,PC22,1,OOH,2.5199947752558,FSR,2023-12-01,15,2,0.420753482246988,-1.14119480431491,-0.984999975658721,17,,no
149,maggi_l_oyster_530g,111,PC145,1,OOH,0.753681035196307,FSR,2023-12-01,24,1,-2.37668858890866,-0.774382188642261,-0.934612828668901,18,maggi,yes
150,maggi_b_limepowder,111,PC126,1,OOH,1.7917743463346,FSR,2023-12-01,17,2,0.420753482246988,-1.05968088972099,-0.911637452524191,19,maggi,yes
151,ncf_3in1_regsib20,111,PC240,1,OOH,0.746264474111937,FSR,2023-12-01,25,1,-2.37668858890866,-0.7336252313453,-0.897931567101636,20,ncf,yes
152,ncf_rtd_180ml_espresso,111,PC265,1,OOH,1.38239678963357,FSR,2023-12-01,18,2,0.420753482246988,-1.01892393242403,-0.874956190956926,21,ncf,yes
153,ncf_rtd_180ml_cfv,111,PC264,1,OOH,1.27560170325476,FSR,2023-12-01,20,2,0.420753482246988,-0.937410017830106,-0.801593667822396,22,ncf,yes
154,ncf_redcup_jar200g,111,PC261,1,OOH,0.880757727878797,FSR,2023-12-01,21,2,0.420753482246988,-0.896653060533144,-0.764912406255131,23,ncf,yes
155,maggi_b_pork_2kg,111,PC132,1,OOH,0.863813193786615,FSR,2023-12-01,22,2,0.420753482246988,-0.855896103236183,-0.728231144687866,24,maggi,yes
156,milo_reg_pouch1kg,111,PC179,1,OOH,0.85231714382938,FSR,2023-12-01,23,2,0.420753482246988,-0.815139145939222,-0.691549883120601,25,milo,yes
157,milo_rtdtin_240ml,111,PC183,1,OOH,0.423939689971061,FSR,2023-12-01,32,1,-2.37668858890866,-0.448326530266572,-0.641162736130781,26,milo,yes
158,maggi_b_chicken_1kg,111,PC123,1,OOH,0.657523990101065,FSR,2023-12-01,26,2,0.420753482246988,-0.692868274048339,-0.581506098418806,27,maggi,yes
159,milo_uhtbreakfast_180ml,111,PC188,1,OOH,0.615905316487571,FSR,2023-12-01,27,2,0.420753482246988,-0.652111316751378,-0.544824836851541,28,milo,yes
160,maggi_b_mushroom_2kg,111,PC128,1,OOH,0.584849401979576,FSR,2023-12-01,28,2,0.420753482246988,-0.611354359454417,-0.508143575284276,29,maggi,yes
161,nestea_lemon_sib,111,PC275,1,OOH,0.336431484024828,FSR,2023-12-01,36,1,-2.37668858890866,-0.285298701078728,-0.494437689861721,30,,no
162,cpw_honeystar_300g,111,PC36,1,OOH,0.54563650494533,FSR,2023-12-01,29,2,0.420753482246988,-0.570597402157456,-0.471462313717011,31,,no
